job_name,salary_raw,salary_min,salary_max,company_name,company_type,industry,city,experience,education,job_url,source,soe_category,tags
酒店客房服务员（天河总店）,3000-6000元,3000,6000,广州融通天河宾馆有限责任公司,国企,餐饮服务,广州,1年以下,学历不限,http://www.zhaopin.com/jobdetail/CCL1227698760J40848843802.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['星级酒店', '客房保洁', '楼层服务', '包吃包住', '五险一金']"
文秘宣传岗,5000-7000元,5000,7000,中国人民健康保险股份有限公司广东分公司,国企,保险,广州,经验不限,本科,http://www.zhaopin.com/jobdetail/CC142893540J40855217413.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,央企,['公文写作']
饲料营养师,1-1.5万,10000,15000,广州越秀农牧食品科技有限公司,国企,农/林/牧/渔,广州,1-3年,硕士,http://www.zhaopin.com/jobdetail/CCL1260924110J40860425312.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['猪类', '饲料研发', '饲料配方研发', '营养研发']"
酒店前厅接待员（健力宾馆分店）,4000-5000元,4000,5000,广州融通天河宾馆有限责任公司,国企,餐饮服务,广州,1-3年,大专,http://www.zhaopin.com/jobdetail/CCL1227698760J40848625602.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['八小时工作制', '五险一金', '带薪年假', '酒店前台']"
结构设计工程师,1-2万,10000,20000,广州国机密封科技有限公司,国企,橡胶和塑料制品,广州,3-5年,本科,http://www.zhaopin.com/jobdetail/CC848207000J40812850615.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['机械', '结构设计']"
医疗资源岗,5000-7000元,5000,7000,中国人民健康保险股份有限公司广东分公司,国企,保险,广州,3-5年,本科,http://www.zhaopin.com/jobdetail/CC142893540J40775729713.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,央企,['央企']
营销总监,1-1.5万,10000,15000,中信建投期货有限公司,国企,证券/期货,广州,1-3年,本科,http://www.zhaopin.com/jobdetail/CC217016320J40698110208.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['渠道销售', '面销/陌拜', '企业客户', 'KA大客户']"
精品开发管理（电子电装）,1-1.8万,10000,18000,广州市锦上技研汽车用品有限公司,国企,汽车研发/制造,广州,3-5年,本科,http://www.zhaopin.com/jobdetail/CC263437180J40856328913.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,地方国企,['汽车电子电装']
纪审合规岗-应届生,8000-13000元,8000,13000,中铁物资集团港澳有限公司,国企,货运/物流/仓储,广州,无经验,本科,http://www.zhaopin.com/jobdetail/CC536832220J40782224016.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,央企,"['审计监察', '合规监察', '法务']"
党建主管,7000-12000元·13薪,7000,12000,广东通用医药有限公司,国企,医疗设备/器械,广州,3-5年,本科,http://www.zhaopin.com/jobdetail/CC349305480J40164056809.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['组织建设', '思想建设', '党建宣传', '党内会议', '精神文明建设']"
汽车造型设计师助理（实习生）,100-120元/天,100,120,广州市锦上技研汽车用品有限公司,国企,汽车研发/制造,广州,无经验,本科,http://www.zhaopin.com/jobdetail/CC263437180J40497220213.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,地方国企,"['造型设计', '数模设计']"
市场部营销岗,8000-10000元,8000,10000,广州海新砂建筑材料有限公司,国企,非金属矿物制品业,广州,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1485647060J40919157315.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['市场拓展', '市场推广', '市场策划', '整合营销', '品牌营销', '公关营销']"
品牌营销经理（OTC产品线）,3-6万,30000,60000,达因药业,国企,医药制造,广州,3-5年,本科,http://www.zhaopin.com/jobdetail/CC000130670J40908871202.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['新媒体媒介', '品牌营销', '品牌策划', 'c端', '伊可新']"
精品开发管理（内外装底盘类）,1-1.8万,10000,18000,广州市锦上技研汽车用品有限公司,国企,汽车研发/制造,广州,经验不限,本科,http://www.zhaopin.com/jobdetail/CC263437180J40856328713.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,地方国企,"['汽车内饰', '汽车外饰', '底盘系统']"
市场部部门副经理,1.8-2万,18000,20000,广州海新砂建筑材料有限公司,国企,非金属矿物制品业,广州,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1485647060J40919155815.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['市场营销', '市场调研', '市场推广']"
产业客户开发岗,6000-12000元,6000,12000,中信建投期货有限公司,国企,证券/期货,广州,经验不限,本科,http://www.zhaopin.com/jobdetail/CC217016320J40778002508.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['KA大客户', '企业客户', '渠道销售', '面销/陌拜', '证券从业资格证', '期货从业资格证', '基金从业资格证']"
企业文化专员(J13462),1-1.5万,10000,15000,宁夏伊品生物科技股份有限公司,国企,农/林/牧/渔,广州,经验不限,本科,http://www.zhaopin.com/jobdetail/CC444874710J40837666610.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['企业员工关怀', '企业活动策划']"
实习生,100-120元/天,100,120,广州百通物业发展有限公司,国企,物业管理,广州,无经验,本科,http://www.zhaopin.com/jobdetail/CC621561580J40833913009.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['资料管理', '后勤管理', '会务活动']"
机构业务岗,1-2万,10000,20000,中信建投期货有限公司,国企,证券/期货,广州,1-3年,本科,http://www.zhaopin.com/jobdetail/CC217016328J00655590001.htm?refcode=4019&srccode=401903&preactionid=79a6c45f-8988-4ede-a7c9-efd02800eee1,zhaopin,国企,"['证券/期货', '银行', '基金业务', '投资/理财', '电销', '面销', '渠道销售', '大客户（KA）']"
党建岗,8000-12000元,8000,12000,广东通用医药有限公司,国企,医疗设备/器械,广州,5-10年,本科,http://www.zhaopin.com/jobdetail/CC349305480J40826289709.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['党务工作', '党建宣传', '党组织建设']"
急聘！！！会计-某国企财务共享中心非正式编制岗,7000-8000元,7000,8000,中智(北京)经济技术合作有限公司,国企,人力资源服务,广州,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1293627340J40826912611.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['核算会计', '结算会计', '总账会计']"
证券投资顾问,1-2万,10000,20000,申万宏源证券有限公司广东分公司,国企,证券/期货,广州,3-5年,本科,http://www.zhaopin.com/jobdetail/CC385304530J40823582508.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['投资分析', '股票市场', '基金市场', '基本面分析']"
综合部副经理,1.4-1.6万,14000,16000,广东旅发创展投资有限公司,国企,酒店/民宿,广州,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1352746790J40836925310.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['内勤管理', '行政管理体系', '接待事务']"
日入500骑手兼职可预支就近分配,8000-15000元,8000,15000,广州易骑达网络科技有限公司,国企,企业服务,广州,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1502984390J40832483208.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['公司提供车', '无驾照要求', '食品饮料']"
财富客户经理,8000-16000元,8000,16000,申万宏源证券有限公司广东分公司,国企,证券/期货,广州,3-5年,本科,http://www.zhaopin.com/jobdetail/CC385304530J40824314208.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['个人客户', '机构客户', '企业客户', '渠道销售', '网络销售', '电话销售', '证券从业资格证', '基金从业资格证', '证券投顾资格']"
造价工程师（土建）,1-1.5万,10000,15000,广州市国际工程咨询有限公司,国企,咨询服务,广州,1-3年,本科,http://www.zhaopin.com/jobdetail/CC189477210J40368251905.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,地方国企,"['一级注册造价师（土木建筑）', '一级注册造价师（安装工程）', '二级注册造价师（土木建筑）', '广联达', '造价员（土建）', '造价员（安装）', '造价员（市政）', '一级注册造价师（水利工程）']"
综合维修工,4000-5000元,4000,5000,广州融通天河宾馆有限责任公司,国企,餐饮服务,广州,1-3年,高中,http://www.zhaopin.com/jobdetail/CCL1227698760J40920024402.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['特种作业操作证 （低压电工）', '配电设备', '水电管道', '空调通风系统']"
销售工程师,7000-14000元,7000,14000,广州广微计量检测技术有限公司,国企,检测/认证,广州,1-3年,中专/中技,http://www.zhaopin.com/jobdetail/CC297383935J00054640102.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,['仪器仪表销售工程师']
房务员,3000-6000元,3000,6000,广州华侨大厦企业有限公司华厦大酒店,国企,酒店/民宿,广州,1-3年,初中及以下,http://www.zhaopin.com/jobdetail/CC219019420J40704842211.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,['五险一金']
销售助理（内勤）,5000-7000元·13薪,5000,7000,广东通用医药有限公司,国企,医疗设备/器械,广州,1-3年,大专,http://www.zhaopin.com/jobdetail/CC349305480J40261427809.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['销售管理', '资料管理', '销售数据分析']"
钢结构项目负责人,1.3-1.7万,13000,17000,广州市城建规划设计院有限公司市政八分院,国企,工程技术与设计服务,广州,5-10年,本科,http://www.zhaopin.com/jobdetail/CC708783430J40920232915.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,地方国企,"['钢结构', '市政工程']"
工业膜销售工程师,1-2万·13薪,10000,20000,沃顿科技股份有限公司,国企,化学原料/化学制品,广州,1-3年,本科,http://www.zhaopin.com/jobdetail/CC191895410J40787525107.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['区域销售', '终端销售']"
食品安全岗,2-3万,20000,30000,广州越秀农牧食品科技有限公司,国企,农/林/牧/渔,广州,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1260924110J40843787512.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['农产品', '休闲食品', '肉制品', '食品安全体系', '食品安全管理', '食品安全']"
行政司机（小车）,6000-10000元·13薪,6000,10000,中科院广州化学有限公司,国企,石油/石化,广州,3-5年,中专/中技,http://www.zhaopin.com/jobdetail/CC159765810J00056656506.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['C1驾照', '退伍军人']"
保安员,3000-5000元,3000,5000,广州市黄埔区保安服务有限公司,国企,租赁服务,广州,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1425586120J40858314902.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,地方国企,[]
出海广告商务经理,1.2-2万,12000,20000,四川长虹佳华信息产品有限责任公司,国企,IT服务,广州,1-3年,大专,http://www.zhaopin.com/jobdetail/CC242129210J40824264801.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['KA大客户', '企业客户', '代理商销售', '渠道销售']"
大客户销售经理（有机硅离型剂/混凝土减水剂）,1.5-3万·13薪,15000,30000,中科院广州化学有限公司,国企,石油/石化,广州,3-5年,本科,http://www.zhaopin.com/jobdetail/CC159765810J90250434000.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,国企,"['有机硅离型剂', '胶粘剂', 'UV压敏胶']"
仓管员,4000-6000元,4000,6000,广州市锦上技研汽车用品有限公司,国企,汽车研发/制造,广州,1-3年,大专,http://www.zhaopin.com/jobdetail/CC263437180J40852516313.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,地方国企,"['电商仓', 'ERP', '叉车证']"
电气设计师,1-1.5万,10000,15000,广州市市政工程设计研究总院有限公司,国企,工程技术与设计服务,广州,1-3年,本科,http://www.zhaopin.com/jobdetail/CC266903210J40768873507.htm?refcode=4019&srccode=401903&preactionid=9f586441-f9b3-4b74-867d-f6c4e7ab9554,zhaopin,地方国企,['电气设计']
电子工艺工程师,6000-10000元·14薪,6000,10000,广州广有通信设备有限公司,国企,通信/网络设备,广州,1-3年,大专,http://www.zhaopin.com/jobdetail/CC167153210J40677554901.htm?refcode=4019&srccode=401903&preactionid=a4088153-ea86-4a38-94dc-471bb93717cf,zhaopin,国企,"['装配工艺', 'PIE']"
化工技术服务工程师（煤化工/水煤浆/石膏板）,8000-15000元·13薪,8000,15000,中科院广州化学有限公司,国企,石油/石化,广州,1-3年,本科,http://www.zhaopin.com/jobdetail/CC159765810J40834324105.htm?refcode=4019&srccode=401903&preactionid=a4088153-ea86-4a38-94dc-471bb93717cf,zhaopin,国企,"['市场开发', '技术服务']"
水利规划中级工程师,1.2-2.4万·18薪,12000,24000,广州市水务规划勘测设计研究院有限公司,国企,学术/科研,广州,1-3年,本科,http://www.zhaopin.com/jobdetail/CC304222820J40703426514.htm?refcode=4019&srccode=401903&preactionid=a4088153-ea86-4a38-94dc-471bb93717cf,zhaopin,地方国企,[]
成本会计,7000-10000元,7000,10000,广柴股份,国企,电气机械/电力设备,广州,3-5年,本科,http://www.zhaopin.com/jobdetail/CC147185160J40812275001.htm?refcode=4019&srccode=401903&preactionid=a4088153-ea86-4a38-94dc-471bb93717cf,zhaopin,国企,"['工厂经验', '会计初级职称', '会计中级职称', '会计从业资格证书']"
品质工程师,6000-10000元,6000,10000,广州市锦上技研汽车用品有限公司,国企,汽车研发/制造,广州,1-3年,本科,http://www.zhaopin.com/jobdetail/CC263437180J40327472913.htm?refcode=4019&srccode=401903&preactionid=a4088153-ea86-4a38-94dc-471bb93717cf,zhaopin,地方国企,"['FMEA', 'PPAP', 'APQP', '8D报告', '全面质量管理TQM', 'QC七大手法', '质量管理体系标准', '汽车质量管理体系标准']"
市场营销经理/专员（数据中心方向）,1-2万,10000,20000,广东省电信规划设计院有限公司,国企,运营商/增值服务,广州,5-10年,本科,http://www.zhaopin.com/jobdetail/CC216712310J40918662308.htm?refcode=4019&srccode=401903&preactionid=a4088153-ea86-4a38-94dc-471bb93717cf,zhaopin,地方国企,['数据中心市场营销']
销售团队主管（双休）,3-6万·13薪,30000,60000,中国太平洋人寿保险股份有限公司广州市天河支公司(销售部),国企,保险,广州,5-10年,大专,http://www.zhaopin.com/jobdetail/CCL1360742390J40538917206.htm?refcode=4019&srccode=401903&preactionid=a4088153-ea86-4a38-94dc-471bb93717cf,zhaopin,央企,"['个人客户', 'KA大客户', '院校客户', '区域销售', '电话销售', '面销/陌拜']"
大客户销售经理,8000-15000元,8000,15000,南京普天天纪楼宇智能有限公司,国企,通信/网络设备,广州,1-3年,大专,http://www.zhaopin.com/jobdetail/CC341866610J40799168310.htm?refcode=4019&srccode=401903&preactionid=a4088153-ea86-4a38-94dc-471bb93717cf,zhaopin,国企,"['渠道销售', '区域销售', '面销/陌拜']"
桥梁检测试验检测员、桥梁运维养护技术员,100-200元/天,100,200,中铁桥隧技术有限公司,国企,房地产开发,广州,经验不限,大专,http://www.zhaopin.com/jobdetail/CC167816110J40918592708.htm?refcode=4019&srccode=401903&preactionid=a4088153-ea86-4a38-94dc-471bb93717cf,zhaopin,央企,"['桥梁工程', '检测监测', '加固保养']"
保险规划师理财顾问,1-2万,10000,20000,中国太平洋人寿保险股份有限公司广州市天河支公司(销售部),国企,保险,广州,3-5年,大专,http://www.zhaopin.com/jobdetail/CCL1360742390J40540916406.htm?refcode=4019&srccode=401903&preactionid=a4088153-ea86-4a38-94dc-471bb93717cf,zhaopin,央企,"['面销/陌拜', '电话销售', '会议/会展销售', '个人客户', '机构客户', 'KA大客户']"
