job_name,salary_raw,salary_min,salary_max,company_name,company_type,industry,city,experience,education,job_url,source,soe_category,tags,salary_avg,has_salary
文员/投标专员,5000-6000元,5000,6000,东北院,国企,房地产开发,深圳,经验不限,本科,http://www.zhaopin.com/jobdetail/CC186091520J40825195811.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,国企,"['投标', '文员']",5500.0,True
预算中心机电预算经理、主管,1.4-2.2万,14000,22000,中建科工集团有限公司广州分公司,国企,房地产开发,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC201317620J40814137505.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,央企,['土建工程'],18000.0,True
研发工程师(J13458),1.2-2.4万,12000,24000,宁夏伊品生物科技股份有限公司,国企,农/林/牧/渔,深圳,经验不限,硕士,http://www.zhaopin.com/jobdetail/CC444874710J40837273910.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,国企,"['微生物工程', '分子生物学技术', '发酵工艺', '生物药']",18000.0,True
PLC专业讲师,8000-11000元,8000,11000,深圳市特区建工职业技能培训学校有限公司,国企,培训/辅导服务,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1359982630J40837534614.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,地方国企,"['PLC设计', '智能制造', '电气设备', '自动化设备']",9500.0,True
弱电智能化/信息化技术负责人（设计/咨询）(J10558),1-2万,10000,20000,北京市建筑设计研究院股份有限公司,国企,建筑设计,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC000429130J40481975813.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,地方国企,['智能化设计'],15000.0,True
国企展区老师,5000-7000元,5000,7000,广州友谊人力资源服务有限公司,国企,人力资源服务,深圳,1-3年,中专/中技,http://www.zhaopin.com/jobdetail/CC137983530J40913484415.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,国企,['教研'],6000.0,True
银保培训管理岗(J10003),1.5-2万,15000,20000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,5-10年,本科,http://www.zhaopin.com/jobdetail/CC135329670J40820353101.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,央企,[],17500.0,True
高速公路收费员,3000-4000元,3000,4000,深圳高速运营发展有限公司,国企,客运服务,深圳,经验不限,大专,http://www.zhaopin.com/jobdetail/CC554208930J40739688016.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,国企,"['高速收费站', '包吃包住', '五险一金', '全勤奖金', '节日福利']",3500.0,True
结构工程师,1-2万,10000,20000,深圳市宝凌电子股份有限公司,国企,汽车研发/制造,深圳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC143786520J40432326610.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,地方国企,['汽车电子产品'],15000.0,True
销售支持岗（需求管理方向）(J10024),1-1.5万,10000,15000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC135329670J40822578301.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,央企,"['理赔业务系统', '需求分析', '验收测试']",12500.0,True
租赁运营岗-福田区（安居城服）,6000-7000元·13薪,6000,7000,深圳市房屋租赁运营管理有限公司,国企,租赁服务,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC563949630J40805186613.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,地方国企,['物业客服'],6500.0,True
账务分析专员,7000-10000元·13薪,7000,10000,中國通信服務香港有限公司,国企,IT服务,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CCL1242307880J40531106303.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,国企,['数据分析'],8500.0,True
期货客户经理,5000-10000元,5000,10000,华安期货有限责任公司,国企,证券/期货,深圳,经验不限,本科,http://www.zhaopin.com/jobdetail/CC203593920J40657602409.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,国企,['个人客户'],7500.0,True
少儿英语教师（龙华 双休国企）,7000-12000元,7000,12000,深圳远上书城教育科技有限公司,国企,培训/辅导服务,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1309505970J40809333001.htm?refcode=4019&srccode=401903&preactionid=2a3f10d6-c40b-45b0-94ad-46bf1dbd302a,zhaopin,国企,"['小学教育', '初中教育', '线下授课', '剑桥英语', 'POWER UP', '少儿英语']",9500.0,True
项目现场管理人员（资源循环项目）,1.2-2.4万,12000,24000,广东广业投资集团有限公司,国企,环保,深圳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC153599410J40907987615.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,"['固废设备运维', '炉渣', '资源再生利用', '工业制造']",18000.0,True
工程维修,6000-8000元,6000,8000,华侨城物业(集团)有限公司华南分公司,国企,物业管理,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CCL1369824100J40764139916.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,"['配电设备', '电梯设备', '消防设备', '特种作业操作证 （低压电工）', '电工职业资格证书', '特种设备作业人员证（电梯作业）', '电工职业资格证书（中级）', '电工职业资格证书（初级）', '电工职业资格证书（高级）']",7000.0,True
结构工程师,1-2万,10000,20000,深圳市宝凌电子股份有限公司,国企,汽车研发/制造,深圳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC143786524J90250010000.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,地方国企,"['结构设计', '产品结构设计', 'Pro/E', '电子产品', 'CATIA']",15000.0,True
产品经理,1.4-1.9万,14000,19000,深圳中科软科技信息系统有限公司,国企,计算机软件,深圳,5-10年,大专,http://www.zhaopin.com/jobdetail/CC413863010J40693256307.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,['软件产品'],16500.0,True
销售工程师,8000-16000元,8000,16000,东方电气启能(深圳)科技有限公司,国企,仪器仪表制造,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC132727150J40824386907.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,"['区域销售', '渠道销售', 'IEC', '总包']",12000.0,True
产品经理,1.5-3万,15000,30000,深圳市宝凌电子股份有限公司,国企,汽车研发/制造,深圳,经验不限,大专,http://www.zhaopin.com/jobdetail/CC143786520J40828920210.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,地方国企,[],22500.0,True
土建预算员-数字设计咨询创研室(J10659),1-1.5万,10000,15000,北京市建筑设计研究院股份有限公司,国企,建筑设计,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC000429130J40780396213.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,地方国企,['一级注册造价师'],12500.0,True
结构设计师,9000-13000元,9000,13000,世源科技工程有限公司,国企,建筑设计,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC407875410J40169478503.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,['结构设计'],11000.0,True
销售部长/销售资深经理（需具备超薄电子玻璃等相关行业经验）,2-4万,20000,40000,山东沂新光电科技有限公司,国企,非金属矿物制品业,深圳,3-5年,大专,http://www.zhaopin.com/jobdetail/CCL1421473060J40795179901.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,['渠道销售'],30000.0,True
单片机硬件工程师,9000-15000元,9000,15000,深圳市智海鑫科技有限公司,国企,农/林/牧/渔,深圳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC427544810J40898121308.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,地方国企,['嵌入式硬件研发'],12000.0,True
企划文秘岗(J10027),9000-10000元·13薪,9000,10000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,经验不限,硕士,http://www.zhaopin.com/jobdetail/CC135329670J40824465001.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,央企,['党建宣传'],9500.0,True
租售管家/二手房经纪人,1-2万,10000,20000,深圳市招商置业顾问有限公司,国企,房地产开发,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC145514780J40653751410.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,地方国企,"['住宅房产', '商业房产', '新房', '二手房', '公寓', '门店销售', '区域销售', '五险一金', '带薪培训', '带薪年假', '高提成', '团建福利']",15000.0,True
管家客服（住宅物业）,6000-8000元,6000,8000,华侨城物业(集团)有限公司华南分公司,国企,物业管理,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CCL1369824100J40749507916.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,['小区'],7000.0,True
投诉客服岗(J10008),8000-11000元,8000,11000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,经验不限,本科,http://www.zhaopin.com/jobdetail/CC135329670J40820412501.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,央企,"['投诉客服', '电话客服']",9500.0,True
会计助理,7000-10000元·13薪,7000,10000,中國通信服務香港有限公司,国企,IT服务,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CCL1242307880J40504290503.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,['CET6'],8500.0,True
售前支持工程师（深圳）,6000-12000元,6000,12000,北京通达信科科技有限公司,国企,计算机软件,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC401634320J40910807602.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,"['软件产品', 'OA系统']",9000.0,True
医学核保岗(J10005),8000-12000元,8000,12000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,经验不限,本科,http://www.zhaopin.com/jobdetail/CC135329670J40821418301.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,央企,"['核保审核', '互联网健康险']",10000.0,True
嵌入式软件工程师,1.5-3万,15000,30000,深圳市宝凌电子股份有限公司,国企,汽车研发/制造,深圳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC143786520J40390306810.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,地方国企,"['嵌入式软件开发', 'C语言', 'FreeRTOS', 'uC/OS']",22500.0,True
少儿英语教师（双休国企）,7000-12000元,7000,12000,深圳远上书城教育科技有限公司,国企,培训/辅导服务,深圳,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1309505970J40821101901.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,国企,"['小学教育', '初中教育', '线下授课', '剑桥英语', 'POWER UP', '少儿英语']",9500.0,True
保险产品专员(J10025),8000-11000元·18薪,8000,11000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC135329670J40822636501.htm?refcode=4019&srccode=401903&preactionid=26e2f34d-ee57-4b94-890c-1e4343f0c02b,zhaopin,央企,"['互联网健康险', '产品开发设计']",9500.0,True
软件测试工程师（华润保险经纪项目）,1.1-1.7万,11000,17000,深圳中科软科技信息系统有限公司,国企,计算机软件,深圳,5-10年,大专,http://www.zhaopin.com/jobdetail/CC413863010J40765097307.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,国企,[],14000.0,True
西乡中国人寿聘养老规划师,1.2-1.3万,12000,13000,中国人寿保险股份有限公司深圳市分公司,国企,保险,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC135627160J40828206811.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,[],12500.0,True
电销现场管理岗(J10015),1-1.5万,10000,15000,中国人民健康保险股份有限公司深圳分公司,国企,保险,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC135329670J40821420901.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,"['电销管理', '现场管理']",12500.0,True
采购经理,1.3-1.8万,13000,18000,中电信数智科技(深圳)有限公司,国企,通信/网络设备,深圳,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1475914270J40840351510.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,国企,"['招标采购', '政府采购', '商务采购']",15500.0,True
中国人寿聘保险顾问十自由高薪,1.5-1.6万,15000,16000,中国人寿保险股份有限公司深圳市分公司,国企,保险,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC135627160J40828202411.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,[],15500.0,True
岗位1安全风险评估技术员、岗位2灾害分析技术员、岗位3运行文件设计技术员、岗位4概率安全分析技术员,1-1.5万,10000,15000,中核华纬工程设计研究有限公司,国企,建筑设计,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC163032910J40916353308.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,国企,"['安全性能分析', '安全性能设计', '安全性能认证', '安全预评价和职业病危害预评价', '概率和安全风险分析', '事故树']",12500.0,True
基带硬件工程师,1.5-3万,15000,30000,东方通信,国企,运营商/增值服务,深圳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC000537240J40817383609.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,国企,['设计'],22500.0,True
自由收入高可快速打造团队,1.2-1.3万,12000,13000,中国人寿保险股份有限公司深圳市分公司,国企,保险,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC135627160J40828193011.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,[],12500.0,True
急招普工/操作工-底薪3500-法定节假日三薪,7000-8000元,7000,8000,深圳市今朝人力资源有限公司,国企,电子设备制造,深圳,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1493550590J40843852414.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,地方国企,"['16-48岁', '没有纹身案底', '身体健康，十指健全', '包吃住，白班，不体检', '包装工', '组装工', '检验员', '月结', '长白班', '月休四天', '做六休一']",7500.0,True
嵌入式硬件设计工程师,9000-15000元,9000,15000,中广核研究院有限公司,国企,矿产/采掘,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC147943130J40828782807.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,国企,"['电路设计', 'PCB设计', 'FPGA', 'ARM处理器', 'DSP', 'C语言']",12000.0,True
车险销售十时间自由十高薪,1.2-1.3万,12000,13000,中国人寿保险股份有限公司深圳市分公司,国企,保险,深圳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC135627160J40828188911.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,央企,[],12500.0,True
急招普工/操作工 工龄奖 包三餐,7000-8000元,7000,8000,深圳市今朝人力资源有限公司,国企,电子设备制造,深圳,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CCL1493550590J40787696714.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,地方国企,"['16-48岁', '没有纹身案底', '身体健康，十指健全', '包吃住，白班，不体检', '包装工', '组装工', '检验员', '月结', '长白班', '月休四天', '做六休一']",7500.0,True
机械结构工程师,8000-14000元,8000,14000,中广核研究院有限公司,国企,矿产/采掘,深圳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC147943130J40828775107.htm?refcode=4019&srccode=401903&preactionid=b1206f1e-99a3-4ffe-acec-6742132eff97,zhaopin,国企,"['CAD', '非标设备', '自动化设备', '精密设备', 'SolidWorks', 'Pro/E', 'UGNX', '装配工艺', '钣金工艺', '焊接工艺']",11000.0,True
