name,level2_name,level3_name,limit_year,fivesalaryavg,salaryavg,view_total,view_month,boy_rate,girl_rate,job_count,market_salary_median,salary_score,demand_score,popularity_score,value_ratio_score,composite_index
口腔医学,医药卫生大类,临床医学类,三年,0,101217,3261204,56,42,58,0,,50.0,56.659267480577135,2.552719200887907,20.36625971143174,40.4
中药材生产与加工,医药卫生大类,中医药类,三年,6800,0,27111,11,0,0,0,,40.91428571428571,13.429522752497224,26.859045504994455,99.55604883462819,39.4
卢森堡语,文学,外国语言文学类,四年,0,0,29812,17,0,0,0,,50.0,14.428412874583795,28.856825749167598,20.36625971143174,31.7
旁遮普语,文学,外国语言文学类,四年,0,99185,28700,1,0,0,0,,50.0,14.206437291897892,28.412874583795784,20.36625971143174,31.6
比斯拉马语,文学,外国语言文学类,四年,0,0,29640,16,0,0,0,,50.0,14.317425083240842,28.634850166481684,20.36625971143174,31.6
克里奥尔语,文学,外国语言文学类,四年,0,0,28313,21,0,0,0,,50.0,14.095449500554938,28.19089900110987,20.36625971143174,31.5
斐济语,文学,外国语言文学类,四年,0,121004,27944,18,0,0,0,,50.0,13.984461709211987,27.96892341842397,20.36625971143174,31.4
朝医学,医药卫生大类,中医药类,三年,0,106677,27900,7,0,0,0,,50.0,13.873473917869033,27.74694783573807,20.36625971143174,31.4
金融审计,经济学,金融学类,四年,0,134975,27416,4,0,0,0,,50.0,13.762486126526083,27.52497225305217,20.36625971143174,31.3
迪维希语,文学,外国语言文学类,四年,0,123960,27185,21,0,0,0,,50.0,13.540510543840178,27.081021087680355,20.36625971143174,31.2
数据科学,理学,统计学类,四年,0,0,27211,2,0,0,0,,50.0,13.65149833518313,27.30299667036627,20.36625971143174,31.2
恩德贝莱语,文学,外国语言文学类,四年,0,99629,25342,15,0,0,0,,50.0,13.20754716981132,26.41509433962264,20.36625971143174,31.0
土库曼语,文学,外国语言文学类,四年,0,0,26663,22,0,0,0,,50.0,13.318534961154274,26.63706992230854,20.36625971143174,31.0
塔吉克语,文学,外国语言文学类,四年,0,0,24802,28,0,0,0,,50.0,13.09655937846837,26.19311875693674,20.36625971143174,30.9
加泰罗尼亚语,文学,外国语言文学类,四年,0,114477,24713,30,0,0,0,,50.0,12.985571587125417,25.971143174250827,20.36625971143174,30.8
工会学,法学,马克思主义理论类,四年,0,133334,24623,8189,0,0,0,,50.0,12.874583795782463,25.749167591564927,20.36625971143174,30.8
提格雷尼亚语,文学,外国语言文学类,四年,0,0,24622,1,0,0,0,,50.0,12.763596004439512,25.527192008879027,20.36625971143174,30.7
约鲁巴语,文学,外国语言文学类,四年,0,0,24565,19,0,0,0,,50.0,12.652608213096558,25.305216426193127,20.36625971143174,30.6
萨摩亚语,文学,外国语言文学类,四年,0,0,24132,1,0,0,0,,50.0,12.541620421753608,25.083240843507213,20.36625971143174,30.6
亚美尼亚语,文学,外国语言文学类,四年,0,0,23950,1,0,0,0,,50.0,12.430632630410656,24.861265260821312,20.36625971143174,30.5
司法鉴定学,法学,法学类,四年,0,161335,22871,5,0,0,0,,50.0,12.20865704772475,24.4173140954495,20.36625971143174,30.4
马其顿语,文学,外国语言文学类,四年,0,0,23386,22,0,0,0,,50.0,12.319644839067703,24.6392896781354,20.36625971143174,30.4
茨瓦纳语,文学,外国语言文学类,四年,0,0,22729,15,0,0,0,,50.0,12.097669256381797,24.1953385127636,20.36625971143174,30.3
格鲁吉亚语,文学,外国语言文学类,四年,0,0,22290,19,0,0,0,,50.0,11.986681465038846,23.973362930077684,20.36625971143174,30.2
切瓦语,文学,外国语言文学类,四年,0,0,21788,14,0,0,0,,50.0,11.875693673695894,23.751387347391784,20.36625971143174,30.2
毛利语,文学,外国语言文学类,四年,0,115060,21274,19,0,0,0,,50.0,11.76470588235294,23.529411764705884,20.36625971143174,30.1
隆迪语,文学,外国语言文学类,四年,0,0,20858,21,0,0,0,,50.0,11.653718091009988,23.307436182019984,20.36625971143174,30.0
吉尔吉斯语,文学,外国语言文学类,四年,0,0,20706,21,0,0,0,,50.0,11.542730299667037,23.08546059933407,20.36625971143174,30.0
阿非利卡语,文学,外国语言文学类,四年,0,0,20272,22,0,0,0,,50.0,11.431742508324085,22.86348501664817,20.36625971143174,29.9
索马里语,文学,外国语言文学类,四年,0,0,19931,20,0,0,0,,50.0,11.20976692563818,22.41953385127637,20.36625971143174,29.8
纽埃语,文学,外国语言文学类,四年,0,114477,20171,1,0,0,0,,50.0,11.320754716981133,22.641509433962256,20.36625971143174,29.8
阿塞拜疆语,文学,外国语言文学类,四年,0,0,19859,24,0,0,0,,50.0,11.098779134295228,22.197558268590456,20.36625971143174,29.7
科摩罗语,文学,外国语言文学类,四年,0,0,19333,1,0,0,0,,50.0,10.987791342952276,21.975582685904556,20.36625971143174,29.6
德顿语,文学,外国语言文学类,四年,0,0,19203,21,0,0,0,,50.0,10.876803551609324,21.753607103218656,20.36625971143174,29.6
国际法,法学,法学类,四年,0,131093,17934,2,0,0,0,,50.0,10.76581576026637,21.53163152053274,20.36625971143174,29.5
马达加斯加语,文学,外国语言文学类,四年,0,120315,17776,18,0,0,0,,50.0,10.654827968923417,21.30965593784684,20.36625971143174,29.4
卢旺达语,文学,外国语言文学类,四年,0,0,17692,24,0,0,0,,50.0,10.543840177580465,21.087680355160927,20.36625971143174,29.4
国家安全学,法学,法学类,四年,0,0,17349,3,0,0,0,,50.0,10.432852386237514,20.865704772475027,20.36625971143174,29.3
绍纳语,文学,外国语言文学类,四年,0,136921,17124,20,0,0,0,,50.0,10.21087680355161,20.421753607103227,20.36625971143174,29.2
稀土材料科学与工程,工学,材料类,四年,0,93841,17257,4,0,0,0,,50.0,10.321864594894562,20.643729189789113,20.36625971143174,29.2
达里语,文学,外国语言文学类,四年,0,122376,16663,2,0,0,0,,50.0,10.099889012208656,20.199778024417313,20.36625971143174,29.1
交叉工程,工学,交叉工程类,四年,0,118653,16601,3,0,0,0,,50.0,9.988901220865705,19.977802441731413,10.18312985571587,27.5
生物统计学,理学,统计学类,四年,0,98143,16517,63,0,0,0,,50.0,9.877913429522753,19.755826859045513,10.18312985571587,27.5
库克群岛毛利语,文学,外国语言文学类,四年,0,0,16506,1,0,0,0,,50.0,9.766925638179801,19.5338512763596,10.18312985571587,27.4
库尔德语,文学,外国语言文学类,四年,0,104367,16446,5,0,0,0,,50.0,9.65593784683685,19.3118756936737,10.18312985571587,27.3
未来机器人,工学,交叉工程类,四年,0,167866,15857,5,0,0,0,,50.0,9.544950055493896,19.089900110987784,10.18312985571587,27.3
数字人文,文学,中国语言文学类,四年,0,0,15844,4,0,0,0,,50.0,9.433962264150944,18.867924528301884,10.18312985571587,27.2
海外利益安全,法学,法学类,四年,0,157641,15575,2,0,0,0,,50.0,9.32297447280799,18.64594894561597,10.18312985571587,27.1
电子信息材料,工学,材料类,四年,0,118123,15230,69,0,0,0,,50.0,9.211986681465039,18.423973362930084,10.18312985571587,27.1
软物质科学与工程,工学,材料类,四年,0,101688,15044,1,0,0,0,,50.0,9.100998890122087,18.20199778024417,10.18312985571587,27.0
汉学与中国学,文学,中国语言文学类,四年,0,126546,15015,23,0,0,0,,50.0,8.990011098779133,17.98002219755827,10.18312985571587,26.9
中国古典学,文学,中国语言文学类,四年,0,93550,14808,24,0,0,0,,50.0,8.879023307436182,17.75804661487237,10.18312985571587,26.9
电动载运工程,工学,电气类,四年,0,127437,14749,2,0,0,0,,50.0,8.76803551609323,17.536071032186456,10.18312985571587,26.8
大功率半导体科学与工程,工学,电气类,四年,0,146020,13514,2,0,0,0,,50.0,8.546059933407326,17.09211986681464,10.18312985571587,26.7
医工学,医学,医学技术类,四年,0,110181,14471,43,0,0,0,,50.0,8.657047724750278,17.314095449500556,10.18312985571587,26.7
生物材料,工学,材料类,四年,0,116156,13449,3,0,0,0,,50.0,8.435072142064373,16.87014428412874,10.18312985571587,26.6
国家公园建设与管理,农学,自然保护与环境生态类,四年,0,125178,13328,39,0,0,0,,50.0,8.213096559378469,16.42619311875694,10.18312985571587,26.5
智慧能源工程,工学,电气类,四年,0,117336,13395,3,0,0,0,,50.0,8.32408435072142,16.64816870144284,10.18312985571587,26.5
航空安防管理,管理学,公共管理类,四年,0,138882,13053,2,0,0,0,,50.0,8.102108768035517,16.204217536071027,10.18312985571587,26.4
应用中文,文学,中国语言文学类,四年,0,130344,12928,31,0,0,0,,50.0,7.991120976692565,15.982241953385142,10.18312985571587,26.3
无障碍管理,管理学,公共管理类,四年,0,122487,12767,3,0,0,0,,50.0,7.880133185349611,15.760266370699227,10.18312985571587,26.3
内部审计,管理学,工商管理类,四年,0,133937,12201,4,0,0,0,,50.0,7.769145394006658,15.538290788013313,10.18312985571587,26.2
冰雪舞蹈表演,艺术学,音乐与舞蹈学类,四年,0,108112,12178,16,0,0,0,,50.0,7.658157602663707,15.316315205327413,10.18312985571587,26.1
材料智能技术,工学,材料类,四年,0,119308,11953,1,0,0,0,,50.0,7.547169811320755,15.094339622641513,10.18312985571587,26.1
生物育种技术,农学,植物生产类,四年,0,113752,11902,33,0,0,0,,50.0,7.436182019977802,14.872364039955599,10.18312985571587,26.0
低空技术与工程,工学,交叉工程类,四年,0,0,11499,11,0,0,0,,50.0,7.214206437291898,14.428412874583799,10.18312985571587,25.9
智能视觉工程,工学,电子信息类,四年,0,128178,11665,2,0,0,0,,50.0,7.32519422863485,14.650388457269699,10.18312985571587,25.9
飞行器运维工程,工学,航空航天类,四年,0,0,11146,5,0,0,0,,50.0,7.103218645948946,14.206437291897885,10.18312985571587,25.8
乡村治理,管理学,农业经济管理类,四年,0,0,11049,39,0,0,0,,50.0,6.992230854605993,13.984461709211999,10.18312985571587,25.7
海关稽查,管理学,工商管理类,四年,0,133304,10952,6,0,0,0,,50.0,6.8812430632630415,13.762486126526085,10.18312985571587,25.7
碳储科学与工程,工学,矿业类,四年,0,139140,10902,1,0,0,0,,50.0,6.770255271920089,13.540510543840185,10.18312985571587,25.6
孤独症儿童教育,教育学,教育学类,四年,0,117753,10721,31,0,0,0,,50.0,6.548279689234185,13.09655937846837,10.18312985571587,25.5
安全生产监管,工学,安全科学与工程类,四年,0,103121,10827,1,0,0,0,,50.0,6.659267480577137,13.31853496115427,10.18312985571587,25.5
农林智能装备工程,工学,机械类,四年,0,132242,10588,44,0,0,0,,50.0,6.437291897891232,12.874583795782456,10.18312985571587,25.4
智能运输工程,工学,交通运输类,四年,0,165640,10201,2,0,0,0,,50.0,6.326304106548279,12.652608213096556,10.18312985571587,25.3
智能海洋装备,工学,海洋工程类,四年,0,124428,10155,35,0,0,0,,50.0,6.215316315205328,12.430632630410656,10.18312985571587,25.3
健康科学与技术,工学,生物医学工程类,四年,0,115131,10098,1,0,0,0,,50.0,6.104328523862375,12.208657047724742,10.18312985571587,25.2
智慧水利,工学,水利类,四年,0,0,9669,1,0,0,0,,50.0,5.88235294117647,11.764705882352942,10.18312985571587,25.1
珠宝首饰设计与工艺,艺术学,设计学类,四年,0,0,9825,7,0,0,0,,50.0,5.993340732519423,11.986681465038856,10.18312985571587,25.1
生物育种科学,农学,植物生产类,四年,0,113752,9586,2,0,0,0,,50.0,5.771365149833518,11.542730299667042,10.18312985571587,25.0
智慧林业,农学,林学类,四年,0,160044,8421,39,0,0,0,,50.0,5.549389567147614,11.098779134295228,10.18312985571587,24.9
地球系统科学,理学,大气科学类,四年,0,155261,9121,39,0,0,0,,50.0,5.660377358490567,11.320754716981128,10.18312985571587,24.9
足球运动,教育学,体育学类,四年,0,118741,8256,27,0,0,0,,50.0,5.438401775804662,10.876803551609328,10.18312985571587,24.8
生物质能源与材料,工学,轻工类,四年,0,119721,8067,31,0,0,0,,50.0,5.3274139844617086,10.654827968923414,10.18312985571587,24.7
生态修复学,农学,自然保护与环境生态类,四年,0,95075,7985,1,0,0,0,,50.0,5.216426193118757,10.432852386237514,10.18312985571587,24.7
智慧海洋技术,工学,海洋工程类,四年,0,138789,7971,2,0,0,0,,50.0,5.105438401775805,10.2108768035516,10.18312985571587,24.6
咖啡科学与工程,工学,食品科学与工程类,四年,0,150110,7951,46,0,0,0,,50.0,4.994450610432852,9.988901220865714,10.18312985571587,24.5
工程软件,工学,土木类,四年,0,150110,7858,1,0,0,0,,50.0,4.8834628190899005,9.7669256381798,10.18312985571587,24.5
智能建造与智慧交通,工学,土木类,四年,0,127455,7832,1,0,0,0,,50.0,4.772475027746948,9.5449500554939,10.18312985571587,24.4
体育康养,教育学,体育学类,四年,0,115251,7444,22,0,0,0,,50.0,4.550499445061043,9.100998890122085,10.18312985571587,24.3
家庭教育,教育学,教育学类,四年,0,100526,7618,2,0,0,0,,50.0,4.661487236403995,9.322974472807985,10.18312985571587,24.3
马术运动与管理,教育学,体育学类,四年,0,124296,7365,20,0,0,0,,50.0,4.439511653718091,8.879023307436185,10.18312985571587,24.2
空天智能电推进技术,工学,航空航天类,四年,0,157277,7194,2,0,0,0,,50.0,4.328523862375139,8.65704772475027,10.18312985571587,24.1
智能地球探测,工学,地质类,四年,0,133289,6681,1,0,0,0,,50.0,4.217536071032186,8.43507214206437,10.18312985571587,24.1
资源环境大数据工程,工学,地质类,四年,0,151055,6177,2,0,0,0,,50.0,4.1065482796892345,8.21309655937847,10.18312985571587,24.0
工业软件,工学,计算机类,四年,0,0,5839,3,0,0,0,,50.0,3.884572697003329,7.769145394006657,10.18312985571587,23.9
资源化学,理学,化学类,四年,0,132062,6006,25,0,0,0,,50.0,3.9955604883462823,7.991120976692571,10.18312985571587,23.9
湿地保护与恢复,农学,自然保护与环境生态类,四年,0,130166,5384,28,0,0,0,,50.0,3.7735849056603774,7.547169811320757,10.18312985571587,23.8
游戏艺术设计,艺术学,设计学类,四年,0,0,4099,11,0,0,0,,50.0,3.551609322974473,7.103218645948957,10.18312985571587,23.7
科技艺术,艺术学,美术学类,四年,0,127820,4815,1,0,0,0,,50.0,3.662597114317425,7.325194228634842,10.18312985571587,23.7
集成电路科学与工程,工学,交叉工程类,四年,0,0,4033,3,0,0,0,,50.0,3.4406215316315207,6.881243063263042,10.18312985571587,23.6
慈善管理,管理学,公共管理类,四年,0,0,3925,1,0,0,0,,50.0,3.218645948945616,6.437291897891228,10.18312985571587,23.5
木结构建筑与材料,工学,林业工程类,四年,0,115747,3940,32,0,0,0,,50.0,3.3296337402885685,6.659267480577142,10.18312985571587,23.5
人工智能教育,教育学,教育学类,四年,0,0,3463,2,0,0,0,,50.0,3.107658157602664,6.215316315205328,10.18312985571587,23.4
碳中和科学与工程,工学,交叉工程类,四年,0,0,3234,1,0,0,0,,50.0,2.885682574916759,5.771365149833514,10.18312985571587,23.3
智能视听工程,工学,电子信息类,四年,0,0,3265,64,0,0,0,,50.0,2.9966703662597114,5.993340732519428,10.18312985571587,23.3
音乐剧,艺术学,戏剧与影视学类,四年,0,0,3129,3,0,0,0,,50.0,2.774694783573807,5.549389567147614,10.18312985571587,23.2
老年医学与健康,医学,医学技术类,四年,0,0,3009,4,0,0,0,,50.0,2.6637069922308543,5.3274139844617,10.18312985571587,23.1
曲艺,艺术学,戏剧与影视学类,四年,0,93550,2985,1,0,0,0,,50.0,2.5527192008879025,5.105438401775814,10.18312985571587,23.1
口腔卫生保健,医药卫生大类,健康管理与促进类,,0,0,2401,26,0,0,0,,50.0,2.4417314095449503,4.8834628190899,10.18312985571587,23.0
时空信息工程,工学,测绘类,四年,0,0,2358,3,0,0,0,,50.0,2.2197558268590454,4.439511653718085,10.18312985571587,22.9
智慧城市与空间规划,工学,交叉工程类,四年,0,0,2395,1,0,0,0,,50.0,2.3307436182019976,4.661487236404,10.18312985571587,22.9
医疗器械与装备工程,医学,医学技术类,四年,0,0,2322,44,0,0,0,,50.0,2.108768035516093,4.217536071032185,10.18312985571587,22.8
区域国别学,文学,外国语言文学类,四年,0,0,2233,4,0,0,0,,50.0,1.8867924528301887,3.773584905660371,10.18312985571587,22.7
人居设计,艺术学,设计学类,四年,0,0,2303,5,0,0,0,,50.0,1.9977802441731412,3.9955604883462854,10.18312985571587,22.7
海洋科学与技术,理学,海洋科学类,四年,0,0,2152,1,0,0,0,,50.0,1.7758046614872365,3.551609322974471,10.18312985571587,22.6
智能分子工程,工学,化工与制药类,四年,0,0,2026,2,0,0,0,,50.0,1.6648168701442843,3.329633740288571,10.18312985571587,22.5
智慧应急,工学,安全科学与工程类,四年,0,0,2025,4,0,0,0,,50.0,1.553829078801332,3.107658157602671,10.18312985571587,22.5
健康与医疗保障,医学,医学技术类,四年,0,0,1806,1,0,0,0,,50.0,1.4428412874583796,2.885682574916757,10.18312985571587,22.4
药物经济与管理,医学,药学类,四年,0,0,1542,2,0,0,0,,50.0,1.3318534961154271,2.663706992230857,10.18312985571587,22.3
生物质技术与工程,工学,轻工类,四年,0,0,1482,36,0,0,0,,50.0,1.2208657047724751,2.4417314095449427,10.18312985571587,22.3
婴幼儿发展与健康管理,教育学,教育学类,四年,0,0,1460,21,0,0,0,,50.0,1.1098779134295227,2.2197558268590427,10.18312985571587,22.2
航空运动,教育学,体育学类,四年,0,0,1420,31,0,0,0,,50.0,0.9988901220865706,1.9977802441731427,10.18312985571587,22.1
国际邮轮管理,管理学,旅游管理类,四年,0,0,1362,1,0,0,0,,50.0,0.8879023307436182,1.7758046614872285,10.18312985571587,22.1
虚拟空间艺术,艺术学,美术学类,四年,0,0,1296,34,0,0,0,,50.0,0.776914539400666,1.5538290788013285,10.18312985571587,22.0
智能影像艺术,艺术学,戏剧与影视学类,四年,0,0,1237,1,0,0,0,,50.0,0.6659267480577136,1.3318534961154285,10.18312985571587,21.9
人才发展与管理,管理学,公共管理类,四年,0,0,1042,2,0,0,0,,50.0,0.5549389567147613,1.1098779134295285,10.18312985571587,21.9
音乐科技,艺术学,音乐与舞蹈学类,四年,0,0,974,3,0,0,0,,50.0,0.4439511653718091,0.8879023307436142,10.18312985571587,21.8
数字演艺设计,艺术学,戏剧与影视学类,四年,0,0,851,1,0,0,0,,50.0,0.22197558268590456,0.4439511653718142,10.18312985571587,21.7
舞蹈治疗,艺术学,音乐与舞蹈学类,四年,0,0,943,1,0,0,0,,50.0,0.3329633740288568,0.6659267480577142,10.18312985571587,21.7
数字戏剧,艺术学,戏剧与影视学类,五年,0,0,826,1,0,0,0,,50.0,0.11098779134295228,0.2219755826859,10.18312985571587,21.6
