job_name,salary_raw,salary_min,salary_max,salary_months,company_name,company_size,company_type,industry,city,district,experience,education,job_type,job_url,tags,search_keyword,salary_avg,has_salary
文旅创意AIGC设计师,1.5-2万,15000.0,20000.0,12,中冶建筑研究总院有限公司,1000-9999人,国企,房地产开发,北京,海淀·北太平庄,3-5年,本科,AIGC设计师,http://www.zhaopin.com/jobdetail/CC146380660J40873189612.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['AI', '模型设计', '场景设计', '3D设计', 'PS', 'Lumion']",AIGC设计师,17500.0,True
AIGC设计师,8000-16000元,8000.0,16000.0,12,上海适途汽车技术有限公司,500-999人,民营,计算机软件,上海,浦东·北蔡,经验不限,本科,AIGC设计师,http://www.zhaopin.com/jobdetail/CC429165610J40848000713.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['平面设计', '品牌设计', 'AI', 'COMFYUI']",AIGC设计师,12000.0,True
AIGC设计师（金融B端）,9000-14000元,9000.0,14000.0,12,软通动力信息技术(集团)股份有限公司,10000人以上,上市公司,互联网,深圳,南山·粤海,3-5年,本科,AIGC设计师,http://www.zhaopin.com/jobdetail/CC000544460J40778607816.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['交互设计', '客户端', 'AI', 'AIGC']",AIGC设计师,11500.0,True
翰飞数媒 视觉设计师（AIGC方向）,7000-14000元,7000.0,14000.0,12,长沙晚报社,500-999人,事业单位,广播/影视,长沙,开福·月湖,1-3年,本科,AIGC设计师,http://www.zhaopin.com/jobdetail/CC494947220J40870077603.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['视觉传达', '动画']",AIGC设计师,10500.0,True
电商设计师（AIGC设计方向/珠宝首饰）,6000-9000元,6000.0,9000.0,12,广州轻奢品牌营销有限公司,20-99人,民营,电子商务,珠海,香洲区·前山街道,1-3年,大专,AIGC设计师,http://www.zhaopin.com/jobdetail/CCL1516641660J40828359501.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['天猫', '京东', '淘宝', '珠宝首饰', 'AI', 'PS', 'AIGC']",AIGC设计师,7500.0,True
AIGC电商视觉设计师（亚马逊行业）,5000-10000元,5000.0,10000.0,12,郑州泽臣网络科技有限公司,20-99人,民营,互联网,郑州,金水·东风路,1-3年,本科,AIGC设计师,http://www.zhaopin.com/jobdetail/CCL1326412890J40856027612.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,['AI'],AIGC设计师,7500.0,True
AIGC多模态创意设计师,6000-10000元,6000.0,10000.0,12,周口城市职业学院,100-299人,学校/下级学院,学校/学历教育,周口,川汇区·搬口街道,经验不限,本科,AIGC设计师,http://www.zhaopin.com/jobdetail/CCL1487062480J40743135606.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['AIGC', '室内设计', '空间设计']",AIGC设计师,8000.0,True
AIGC特效模板设计师,1.5-2万,15000.0,20000.0,12,世华软(北京)技术有限公司,300-499人,民营,计算机软件,北京,海淀·海淀街道,5-10年,本科,AIGC设计师,http://www.zhaopin.com/jobdetail/CCL1480544120J40787905216.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['动画特效', 'AIGC', '可灵', 'RUNWAY']",AIGC设计师,17500.0,True
AIGC视频设计师,1.2-1.8万,12000.0,18000.0,12,北京连山视觉科技有限公司,IT服务,20-99人,,保定,容城·大河,经验不限,学历不限,AIGC设计师,http://www.zhaopin.com/jobdetail/CC475699080J40860182603.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['RUNWAY', 'PIKA', 'COMFYUI', '提示词工程', 'AI视频生成']",AIGC设计师,15000.0,True
AIGC视觉设计师-base杭州,1.7-2.7万,17000.0,27000.0,12,软通动力信息技术(集团)股份有限公司,10000人以上,上市公司,互联网,杭州,余杭·五常,3-5年,本科,AIGC设计师,http://www.zhaopin.com/jobdetail/CC000544460J40787763416.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['移动端', '网页端', '客户端', 'Sketch', 'AIGC', 'COMFYUI', 'DIFFUSION']",AIGC设计师,22000.0,True
AIGC视觉设计师,7000-10000元,7000.0,10000.0,12,广州安胜尔珠宝有限公司,20-99人,民营,电子商务,广州,番禺·市桥,1-3年,大专,AIGC设计师,http://www.zhaopin.com/jobdetail/CC402598580J40737584506.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['场景设计', '品牌设计', 'PS', 'AI', 'MIDJOURNEY', '剪辑', '亚马逊']",AIGC设计师,8500.0,True
AIGC视频设计师,1.2-2万,12000.0,20000.0,12,北京连山视觉科技有限公司,IT服务,20-99人,,北京,丰台·太平桥,经验不限,学历不限,AIGC设计师,http://www.zhaopin.com/jobdetail/CC475699080J40860947403.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['RUNWAY', 'PIKA', 'COMFYUI', '提示词工程', 'AI视频生成']",AIGC设计师,16000.0,True
AIGC视觉设计师 / AI短视频创意设计师,5000-6000元,5000.0,6000.0,12,北京妙音数科股份有限公司,20-99人,民营,文化艺术/娱乐,北京,朝阳·望京,1-3年,大专,AIGC设计师,http://www.zhaopin.com/jobdetail/CC132605790J40823312713.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['短视频', '电视剧']",AIGC设计师,5500.0,True
AI短视频设计师 AIGC,7000-12000元,7000.0,12000.0,12,河南牧潼世嘉食品有限公司,300-499人,民营,食品/饮料,郑州,金水·东风路,1-3年,学历不限,AIGC设计师,http://www.zhaopin.com/jobdetail/CCL1428769930J40792276101.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['短视频', 'AI']",AIGC设计师,9500.0,True
AIGC视频设计师,1.2-2.4万,12000.0,24000.0,12,北京连山视觉科技有限公司,IT服务,20-99人,,深圳,南山·粤海,经验不限,学历不限,AIGC设计师,http://www.zhaopin.com/jobdetail/CC475699080J40860182503.htm?refcode=4019&srccode=401903&preactionid=3da22823-c150-4e73-9009-b66a669d2439,"['RUNWAY', 'PIKA', 'COMFYUI', '提示词工程', 'AI视频生成']",AIGC设计师,18000.0,True
AIGC视觉设计师/工程师,面议,,,12,中视天合信息科技有限公司,100-299人,国企,人工智能,北京,海淀·羊坊店,5-10年,本科,AIGC设计师,http://www.zhaopin.com/jobdetail/CCL1492648310J40888216208.htm?refcode=4019&srccode=401903&preactionid=d7342711-8ba6-4cc7-ade2-f503ffd4328f,"['AIGC', '模型设计', '影视制作']",AIGC设计师,,False
电商设计师AIGC,8000-14000元,8000.0,14000.0,12,西马伙伴(深圳)电子商务有限公司,20-99人,民营,电子商务,深圳,龙岗·坂田,1-3年,大专,AIGC设计师,http://www.zhaopin.com/jobdetail/CCL1472969910J40783575509.htm?refcode=4019&srccode=401903&preactionid=d7342711-8ba6-4cc7-ade2-f503ffd4328f,"['渲染设计', '建模设计', 'C4D', 'AIGC']",AIGC设计师,11000.0,True
外卖-AI产品经理（餐饮行业）,面议,,,12,北京三快在线科技有限公司,10000人以上,上市公司,互联网,北京,,1-3年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC383625320J40829735109.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,[],AI产品经理,,False
AI 产品经理（AI Agent 系统方向）,2-3.5万,20000.0,35000.0,12,江苏生态屋住工股份有限公司,20-99人,股份制企业,通用设备制造,苏州,昆山·锦溪,3-5年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC374584530J40917234608.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,"['数字虚拟人', '大模型']",AI产品经理,27500.0,True
AI产品经理,1.2-1.8万,12000.0,18000.0,12,深圳华云信息系统科技股份有限公司,1000-9999人,民营,计算机软件,佛山,顺德·北滘,5-10年,大专,AI产品经理,http://www.zhaopin.com/jobdetail/CC258672210J40730314816.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,"['AIGC', '研发数据治理', 'AI', '大模型', 'NLP', '智能问答']",AI产品经理,15000.0,True
ai产品经理,8000-13000元,8000.0,13000.0,12,南京迈特望科技股份有限公司,1000-9999人,股份制企业,计算机软件,南京,雨花台·雨花,1-3年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC142971790J40818944711.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,[],AI产品经理,10500.0,True
AI产品经理-大厂外包,1-1.5万,10000.0,15000.0,12,外企德科数字技术有限公司,10000人以上,合资,专业技术服务,深圳,龙岗·坂田,经验不限,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CCL1480117890J40845451205.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,"['2C', '智能问答', '智能客服', '搜索', '推荐', '大模型', '数字虚拟人', '智能语音']",AI产品经理,12500.0,True
新三板！AI产品经理(J10118),1.3-1.8万,13000.0,18000.0,12,洛阳朝霞文化股份有限公司,500-999人,股份制企业,新闻/出版,洛阳,洛龙·古城,1-3年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC414981180J40845091905.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,"['大模型', '数字虚拟人']",AI产品经理,15500.0,True
AI产品经理（推荐/归因方向）,1.5-3万,15000.0,30000.0,12,浙江数新网络有限公司,100-299人,民营,云计算/大数据,杭州,余杭·仓前,3-5年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CCL1271464290J40917372608.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,['推荐'],AI产品经理,22500.0,True
理科 AI 产品经理（K12 教育 / AI 方向）,1.5-2.5万,15000.0,25000.0,12,成都交大电子有限责任公司,100-299人,民营,科学技术推广,成都,武侯·望江路,1-3年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC120854810J40744471006.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,"['大模型', '知识图谱']",AI产品经理,20000.0,True
AI产品经理（电力）,面议,,,12,东华软件股份公司,1000-9999人,上市公司,计算机软件,南京,江宁·秣陵,3-5年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC193399810J40545477407.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,[],AI产品经理,,False
（020209）AI产品经理（短视频&直播方向）,7000-10000元,7000.0,10000.0,12,外企德科,1000-9999人,合资,人力资源服务,北京,海淀,1-3年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC138117190J40843102305.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,['AIGC'],AI产品经理,8500.0,True
AI产品经理,1.2-1.6万,12000.0,16000.0,12,安徽佳乐矿山设备有限公司,300-499人,民营,专用设备制造,合肥,蜀山·荷叶地,1-3年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CCL1218275300J40865462803.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,"['搜索', '推荐', '智能问答', '智能客服']",AI产品经理,14000.0,True
AI产品经理 (MJ001751),1-2万,10000.0,20000.0,12,得力集团,10000人以上,民营,文体/办公设备制造,宁波,宁海·跃龙,3-5年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC194887910J40810654307.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,['AIGC'],AI产品经理,15000.0,True
AI产品经理（AIGG）,1.1-1.5万,11000.0,15000.0,12,软通动力信息技术(集团)股份有限公司,10000人以上,上市公司,互联网,深圳,龙岗·坂田,5-10年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC000544460J40789138216.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,"['AIGC', '大模型']",AI产品经理,13000.0,True
AI产品经理/电商C端,1.1-2万,11000.0,20000.0,12,外企德科数字技术有限公司,10000人以上,合资,专业技术服务,深圳,龙岗·坂田,3-5年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CCL1480117890J40835288805.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,[],AI产品经理,15500.0,True
产品经理（AI产品经理）,9000-12000元,9000.0,12000.0,12,郑州力通水务有限公司,20-99人,民营,电力/水利/热力/燃气,郑州,中原·中原西路,3-5年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC674652420J40877101412.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,"['AI大模型', '给排水系统']",AI产品经理,10500.0,True
ai产品经理,8000-15000元,8000.0,15000.0,12,四川宝相花大健康管理有限责任公司,1000-9999人,民营,卫生服务,成都,武侯·桂溪,1-3年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CCL1487263130J40921688715.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,"['知识图谱', '智能医疗', '推荐', '数字虚拟人']",AI产品经理,11500.0,True
AI产品经理,1-2万,10000.0,20000.0,12,浙江和达科技股份有限公司,500-999人,上市公司,运营商/增值服务,济南,历下·舜华路,3-5年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC255098130J40838920910.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,['具有AI或者数据类产品经验'],AI产品经理,15000.0,True
AI产品经理,2-4万·13薪,20000.0,40000.0,13,玖龙纸业（控股）有限公司,10000人以上,上市公司,印刷/包装/造纸,东莞,大岭山镇,1-3年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC636955430J40755582711.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,"['AI 应用需求', '计算机视觉', '时序分析', '数字孪生', '智能识别', 'OEE、MTBF、CPK']",AI产品经理,30000.0,True
AI产品经理,1.6-2.5万,16000.0,25000.0,12,中国联合网络通信有限公司湖北省分公司,500-999人,其它,互联网,武汉,东西湖·金银湖,3-5年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CCL1318355140J40853500703.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,"['大模型', 'AIGC']",AI产品经理,20500.0,True
ai产品经理,1.5-2.6万,15000.0,26000.0,12,鲜生活冷链物流有限公司,1000-9999人,民营,货运/物流/仓储,成都,锦江·柳江,3-5年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC486350930J40840264014.htm?refcode=4019&srccode=401903&preactionid=1a77de4a-5c49-4d9d-a8b2-56278abf602a,"['大模型', 'AGENT']",AI产品经理,20500.0,True
能源AI产品经理 杭州/北京,3-6万·15薪,30000.0,60000.0,15,苏州阿尔泰进出口有限公司,咨询服务,100-299人,,杭州,滨江·长河,3-5年,硕士,AI产品经理,http://www.zhaopin.com/jobdetail/CC830172330J40879212612.htm?refcode=4019&srccode=401903&preactionid=c05e8a53-a52b-42c4-a080-e126f750b454,"['大模型', '能源AI时序大模型', '数字虚拟人', '智能客服', '时序预测', '智能体']",AI产品经理,45000.0,True
AI产品经理（AIGC&AI造物方向）,面议,,,12,北京三快在线科技有限公司,10000人以上,上市公司,互联网,北京,,1-3年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC383625320J40823333609.htm?refcode=4019&srccode=401903&preactionid=c05e8a53-a52b-42c4-a080-e126f750b454,[],AI产品经理,,False
ai产品经理,1.2-1.7万,12000.0,17000.0,12,重庆市本手科技有限公司,100-299人,民营,互联网,深圳,南山·南山,3-5年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CCL1431882190J40840154910.htm?refcode=4019&srccode=401903&preactionid=c05e8a53-a52b-42c4-a080-e126f750b454,['AIGC'],AI产品经理,14500.0,True
健康管理AI产品经理 (MJ005406),2-3万,20000.0,30000.0,12,迪安诊断技术集团股份有限公司,10000人以上,上市公司,卫生服务,杭州,西湖·三墩,5-10年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC145652380J40987039504.htm?refcode=4019&srccode=401903&preactionid=c05e8a53-a52b-42c4-a080-e126f750b454,"['推荐', '搜索']",AI产品经理,25000.0,True
ai产品经理,1.5-2万,15000.0,20000.0,12,北京纽斯特商务管理有限公司,物业管理,20-99人,,北京,西城·展览路,3-5年,大专,AI产品经理,http://www.zhaopin.com/jobdetail/CCL1224311060J40828028607.htm?refcode=4019&srccode=401903&preactionid=c05e8a53-a52b-42c4-a080-e126f750b454,"['搜索', '推荐', '大模型', 'AIGC']",AI产品经理,17500.0,True
AI产品经理,1.5-2.5万,15000.0,25000.0,12,乐橙保险代理有限公司,100-299人,港澳台公司,保险,深圳,南山·粤海,3-5年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CCL1480161580J40828335101.htm?refcode=4019&srccode=401903&preactionid=c05e8a53-a52b-42c4-a080-e126f750b454,[],AI产品经理,20000.0,True
AI产品经理,1.5-2.5万·14薪,15000.0,25000.0,14,中控技术股份有限公司,1000-9999人,上市公司,工业自动化,杭州,滨江·浦沿,3-5年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC191024010J40794510416.htm?refcode=4019&srccode=401903&preactionid=c05e8a53-a52b-42c4-a080-e126f750b454,"['NLP', 'AIGC', '智能问答', 'LLM']",AI产品经理,20000.0,True
AI产品经理-深圳大厂,1.2-2万·13薪,12000.0,20000.0,13,科锐尔人力资源服务(苏州)有限公司,10000人以上,上市公司,咨询服务,深圳,龙岗·坂田,1-3年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC453635220J40835695003.htm?refcode=4019&srccode=401903&preactionid=c05e8a53-a52b-42c4-a080-e126f750b454,"['搜索', '推荐', 'NLP', '大模型', '营销服2C/2B', 'AI AGENT', '国内外电商']",AI产品经理,16000.0,True
AI产品经理（具备平台系统或者SaaS经验）,2-4万,20000.0,40000.0,12,江苏汇聚企业管理咨询有限公司,100-299人,民营,咨询服务,深圳,宝安·新安,1-3年,本科,AI产品经理,http://www.zhaopin.com/jobdetail/CC483290880J40839969910.htm?refcode=4019&srccode=401903&preactionid=c05e8a53-a52b-42c4-a080-e126f750b454,"['大模型', 'LLM、AI AGENT', 'AI产品经理']",AI产品经理,30000.0,True
