job_name,salary_raw,salary_min,salary_max,salary_months,company_name,company_size,company_type,industry,city,district,experience,education,job_type,job_url,tags,salary_avg,salary_annual_est,experience_std,education_std,experience_years,salary_level,has_salary
仓储运营经理,1-2万,10000.0,20000.0,12,北京昌达供应链管理集团有限公司,300-499人,民营,货运/物流/仓储,北京,大兴·长子营,5-10年,大专,,http://www.zhaopin.com/jobdetail/CC152242110J40613927102.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,['仓储供应链管理'],15000.0,180000.0,5-10年,大专,7.5,15K-20K,True
工程项目经理,1-1.1万,10000.0,11000.0,12,北京宝成大利建设工程有限公司,100-299人,民营,房地产开发,北京,大兴,5-10年,学历不限,,http://www.zhaopin.com/jobdetail/CC709489820J40820112801.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,['土建工程'],10500.0,126000.0,5-10年,不限,7.5,10K-15K,True
药理研究员,1.2-1.8万,12000.0,18000.0,12,寻济生物科技(北京)有限公司,20-99人,港澳台公司,医药制造,北京,海淀,3-5年,硕士,,http://www.zhaopin.com/jobdetail/CCL1350817650J40824376001.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,"['药效学研究', '药物安全性研究', '新药', '生物药物', '大分子药物', '药理评价模型', '药理学', '药效', '作用机制', '生物学', '细胞生物学']",15000.0,180000.0,3-5年,硕士,4.0,15K-20K,True
android安卓开发工程师,2-3.5万,20000.0,35000.0,12,外企德科数字技术有限公司,10000人以上,合资,专业技术服务,北京,海淀·海淀街道,1-3年,本科,,http://www.zhaopin.com/jobdetail/CCL1480117890J40843113005.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,['Kotlin'],27500.0,330000.0,1-3年,本科,2.0,20K-30K,True
渗透测试|3年经验+统本+现场面试,1.3-1.4万,13000.0,14000.0,12,北京神州新桥科技有限公司,1000-9999人,民营,IT服务,北京,丰台·丰台街道,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC120101090J40842289405.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,"['内网渗透', '外网渗透', 'AWVS', 'Nmap', 'SqlMap', 'BurpSuite']",13500.0,162000.0,3-5年,本科,4.0,10K-15K,True
数据库运维岗,面议,,,12,中国银行保险信息技术管理有限公司,500-999人,国企,保险,北京,石景山·苹果园,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC596117920J40843940505.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,"['MongoDB', '人大金仓', '达梦']",,,不限,本科,,面议,False
营养师,6000-8000元,6000.0,8000.0,12,北京凯博通投资有限公司,300-499人,民营,医药制造,北京,大兴·荣华街道,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC374725510J40842039505.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,"['公共营养师职业技能证书', '营养学 食品中医药 医学相关专业', '3年以上营养师讲师经验', '可接受出差']",7000.0,84000.0,3-5年,本科,4.0,5K-10K,True
视效副经理(J10083),9000-13000元,9000.0,13000.0,12,悦康药业集团股份有限公司,1000-9999人,上市公司,医药制造,北京,大兴·荣华街道,经验不限,大专,,http://www.zhaopin.com/jobdetail/CC225733810J40843182205.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,"['摄像', '企业视频制作']",11000.0,132000.0,不限,大专,,10K-15K,True
行政内勤文员,5000-8000元,5000.0,8000.0,12,北京中启航远科技有限公司,20-99人,民营,IT服务,北京,海淀·上地,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC579237220J40077594605.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,"['考勤管理', '招聘', '后勤管理']",6500.0,78000.0,1-3年,大专,2.0,5K-10K,True
医疗器械销售助理,6000-8000元,6000.0,8000.0,12,北京中益美康科技发展有限公司,20-99人,民营,医疗设备/器械,北京,丰台·看丹,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1280933940J40357459305.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,['销售管理'],7000.0,84000.0,1-3年,大专,2.0,5K-10K,True
行政人事专员,5000-6000元,5000.0,6000.0,12,北京乐心之旅国际旅行社有限公司,旅游服务,20-99人,,北京,朝阳·望京,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1468388520J40973786204.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,['后勤管理'],5500.0,66000.0,1-3年,大专,2.0,5K-10K,True
综合办公室主管,8000-10000元,8000.0,10000.0,12,北京中祥美伦数智科技有限公司,工程施工,20-99人,,北京,门头沟,5-10年,本科,,http://www.zhaopin.com/jobdetail/CCL1509540520J40981802204.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,"['行政管理体系', '后勤管理', '运营支持', '人事管理']",9000.0,108000.0,5-10年,本科,7.5,5K-10K,True
中粮我买网-质量安全,1.2-1.8万,12000.0,18000.0,12,中粮集团,10000人以上,国企,贸易/进出口,北京,东城·建国门,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC120884370J40983138204.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,['ISO9001'],15000.0,180000.0,3-5年,本科,4.0,15K-20K,True
早晚班兼职一次4-8小时排班,4000-5000元,4000.0,5000.0,12,杭州斐梵供应链管理有限公司,1000-9999人,民营,区块链,北京,朝阳,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1443764100J40985026204.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,"['甜品店', '节日福利', '就近分配', '早班兼职', '晚班兼职']",4500.0,54000.0,不限,不限,,5K以下,True
图书管理员,5000-6000元,5000.0,6000.0,12,北京市电通电话技术开发有限公司,100-299人,股份制企业,IT服务,北京,丰台·石榴庄,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC836516100J40984401704.htm?refcode=4019&srccode=401903&preactionid=6b0c4e3e-0b2e-4cf6-8df5-d686bbd7ce98,"['图书整理', '图书馆']",5500.0,66000.0,1-3年,大专,2.0,5K-10K,True
药店营业员,4000-8000元,4000.0,8000.0,12,北京市亿顺堂医药有限公司,20-99人,民营,互联网,北京,大兴·高米店,1-3年,高中,,http://www.zhaopin.com/jobdetail/CCL1211955690J40382077603.htm?refcode=4019&srccode=401903&preactionid=ff837403-b18d-4054-923e-790aad78768a,['销售经验'],6000.0,72000.0,1-3年,高中,2.0,5K-10K,True
(五险一金/过节费/年终奖）影城营运主管,5000-6000元,5000.0,6000.0,12,外企德科人力资源服务(福建)有限公司,300-499人,国企,人力资源服务,北京,海淀·马连洼,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC392191310J40919289115.htm?refcode=4019&srccode=401903&preactionid=ff837403-b18d-4054-923e-790aad78768a,"['门店运营', '影城', '电影院']",5500.0,66000.0,3-5年,大专,4.0,5K-10K,True
硬件部经理,2-3万,20000.0,30000.0,12,北京智客医疗科技有限公司,医疗设备/器械,100-299人,,北京,大兴·荣华街道,5-10年,本科,,http://www.zhaopin.com/jobdetail/CCL1392738770J40901393202.htm?refcode=4019&srccode=401903&preactionid=ff837403-b18d-4054-923e-790aad78768a,"['嵌入式硬件开发', 'PCB设计', 'FPGA开发', 'ARM开发', 'DSP开发', 'Layout设计', 'EMC设计', '嵌入式软件开发']",25000.0,300000.0,5-10年,本科,7.5,20K-30K,True
俄语项目助理,3-4万,30000.0,40000.0,12,北京中航美林机械设备有限责任公司,20-99人,民营,矿产/采掘,北京,朝阳·奥运村,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC178338920J40604505702.htm?refcode=4019&srccode=401903&preactionid=ff837403-b18d-4054-923e-790aad78768a,"['俄语专业四级', '口译', '笔译']",35000.0,420000.0,3-5年,本科,4.0,30K-50K,True
办公室助理,100-200元/天,100.0,200.0,12,北京红心相通公益基金会,20-99人,社会团体,社团/组织/社会保障,北京,海淀·上地,经验不限,大专,,http://www.zhaopin.com/jobdetail/CC548919930J40808942107.htm?refcode=4019&srccode=401903&preactionid=ff837403-b18d-4054-923e-790aad78768a,['后勤管理'],150.0,1800.0,不限,大专,,5K以下,True
人事主管,1.1-1.3万,11000.0,13000.0,12,北京亦庄城市更新有限公司,500-999人,其它,互联网,北京,大兴·荣华街道,3-5年,本科,,http://www.zhaopin.com/jobdetail/CCL1318355140J40854585503.htm?refcode=4019&srccode=401903&preactionid=ff837403-b18d-4054-923e-790aad78768a,"['绩效管理', '薪酬福利']",12000.0,144000.0,3-5年,本科,4.0,10K-15K,True
海淀区影子教师/陪读教师,1-1.2万,10000.0,12000.0,12,海豚乐乐(北京)科技有限公司,20-99人,民营,培训/辅导服务,北京,海淀·学院路,5-10年,学历不限,,http://www.zhaopin.com/jobdetail/CCL1213720930J40868787608.htm?refcode=4019&srccode=401903&preactionid=ff837403-b18d-4054-923e-790aad78768a,"['特殊教育', '影子教师', '陪读教师']",11000.0,132000.0,5-10年,不限,7.5,10K-15K,True
海外物流商务经理/总监,2.5-3万,25000.0,30000.0,12,北京四达时代国际投资有限公司,1000-9999人,股份制企业,计算机软件,北京,通州·马驹桥,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC327128910J40894417308.htm?refcode=4019&srccode=401903&preactionid=ff837403-b18d-4054-923e-790aad78768a,"['团队管理', '运营管理']",27500.0,330000.0,3-5年,本科,4.0,20K-30K,True
美导、独立下店卖手老师、身体项目经验,2.5-4.5万,25000.0,45000.0,12,北京优仙化妆品有限公司,1000-9999人,民营,人力资源服务,北京,丰台·看丹,3-5年,初中及以下,,http://www.zhaopin.com/jobdetail/CCL1242392210J40899101008.htm?refcode=4019&srccode=401903&preactionid=ff837403-b18d-4054-923e-790aad78768a,"['美体店', '身体调理、心肝脾肺肾综合调理', '大健康身体项目', '有独立销售经验、出过大单优先录用']",35000.0,420000.0,3-5年,初中,4.0,30K-50K,True
办公室主任,2.5-3万,25000.0,30000.0,12,中开民服健康养老服务有限公司,20人以下,民营,投资/融资,北京,东城·北新桥,3-5年,本科,,http://www.zhaopin.com/jobdetail/CCL1337479480J40826098407.htm?refcode=4019&srccode=401903&preactionid=ff837403-b18d-4054-923e-790aad78768a,"['行政管理体系', '内勤管理', '接待事务']",27500.0,330000.0,3-5年,本科,4.0,20K-30K,True
办公室文员内勤,4000-8000元,4000.0,8000.0,12,诚品天下酒业销售(河北)有限公司,100-299人,民营,零售/批发,上海,嘉定·南翔,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1491145570J40823047709.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['内勤管理', '后勤管理', '接待事务']",6000.0,72000.0,1-3年,大专,2.0,5K-10K,True
大数据平台架构师(J13421),面议,,,12,东北证券,1000-9999人,上市公司,证券/期货,上海,浦东·花木,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC255193410J40704696709.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['大数据', '架构师']",,,不限,本科,,面议,False
来料检验员,7000-8000元,7000.0,8000.0,12,上海欧朔智能包装科技有限公司,100-299人,民营,工业自动化,上海,奉贤·柘林,3-5年,学历不限,,http://www.zhaopin.com/jobdetail/CC578185230J40764724509.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,['来料检验（IQC）'],7500.0,90000.0,3-5年,不限,4.0,5K-10K,True
净化工程项目经理,8000-10000元,8000.0,10000.0,12,上海绿兔科技有限公司,20-99人,民营,环保,上海,浦东·康桥,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC377833430J40826757909.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['装修管理', '暖通', '医院', '办公室、厂房', '净化工程']",9000.0,108000.0,3-5年,大专,4.0,5K-10K,True
FPGA开发工程师,2-3万,20000.0,30000.0,12,上海芯诣电子科技有限公司,20-99人,民营,电子/半导体/集成电路,上海,浦东·金桥,1-3年,本科,,http://www.zhaopin.com/jobdetail/CCL1424442860J40829502210.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['Verilog HDL', 'VHDL', 'Vivado', '接口开发及调试', 'XILINX系列FPGA开发经验']",25000.0,300000.0,1-3年,本科,2.0,20K-30K,True
办公室主任,6000-7000元,6000.0,7000.0,12,上海沪能防腐隔热工程技术有限公司,100-299人,民营,工程施工,上海,奉贤·西渡,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC380666210J40836426410.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['接待事务', '后勤管理', '采购事务']",6500.0,78000.0,1-3年,大专,2.0,5K-10K,True
热门游戏服务,200-300元/天,200.0,300.0,12,沈阳市铁西区佐伊游戏工作室(个体工商户),游戏,20人以下,,上海,宝山·吴淞,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1518794390J40836685210.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['端游', '手游']",250.0,3000.0,不限,不限,,5K以下,True
仪表工程师-年后到岗,1.5-3万,15000.0,30000.0,12,韦尔帕德工程科技(南京)有限公司,20-99人,民营,专业技术服务,上海,嘉定·江桥,5-10年,大专,,http://www.zhaopin.com/jobdetail/CCL1475194920J40837074410.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,[],22500.0,270000.0,5-10年,大专,7.5,20K-30K,True
后端架构师,1.5-3万,15000.0,30000.0,12,摩陀娑罗(上海)航天科技有限公司,20人以下,股份制企业,船舶/航空/航天/火车制造,上海,普陀·长征,5-10年,本科,,http://www.zhaopin.com/jobdetail/CCL1479089310J40806599201.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,['Java'],22500.0,270000.0,5-10年,本科,7.5,20K-30K,True
保安（奢侈品店）,8000-9000元,8000.0,9000.0,12,上海鑫恒保安服务有限公司,500-999人,民营,物业管理,上海,静安·南京西路,1-3年,学历不限,,http://www.zhaopin.com/jobdetail/CC547025280J00571216401.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['保安员上岗证', '保安员职业资格证', '站岗', '加班费', '法定节假日三薪', '全职']",8500.0,102000.0,1-3年,不限,2.0,5K-10K,True
市政技术员,1-1.2万,10000.0,12000.0,12,昌黎县路通公路工程有限公司,100-299人,民营,工程施工,上海,青浦·华新,3-5年,高中,,http://www.zhaopin.com/jobdetail/CC491412580J40985853604.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['中级工程测量员', 'CAD软件操作', '工程量计算与成本预算']",11000.0,132000.0,3-5年,高中,4.0,10K-15K,True
企划精算部-价值评估岗,1.2-2万,12000.0,20000.0,12,国华人寿保险股份有限公司,1000-9999人,股份制企业,保险,上海,虹口·北外滩,经验不限,硕士,,http://www.zhaopin.com/jobdetail/CC120613400J40725617505.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['保险评估', 'ASA北美准精算师', 'FSA北美精算师', 'AIAA澳大利亚准精算师', 'FIAA澳大利亚精算师']",16000.0,192000.0,不限,硕士,,15K-20K,True
高级定位算法工程师,2-4万·13薪,20000.0,40000.0,13,合肥哈工澳汀智能科技有限公司,100-299人,民营,人工智能,上海,闵行·新虹,5-10年,硕士,,http://www.zhaopin.com/jobdetail/CCL1413044140J40968913904.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['机器人算法', '机器避障', '导航定位']",30000.0,390000.0,5-10年,硕士,7.5,30K-50K,True
人事行政专员,9000-12000元,9000.0,12000.0,12,上海瑞格金属材料有限公司,1000-9999人,民营,金属制品业,上海,长宁·江苏路,1-3年,本科,,http://www.zhaopin.com/jobdetail/CC261156380J40971184304.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['招聘', '员工关系', '人事培训']",10500.0,126000.0,1-3年,本科,2.0,10K-15K,True
项目文员,5000-6000元,5000.0,6000.0,12,上海贝业新兄弟供应链管理有限公司,1000-9999人,合资,货运/物流/仓储,上海,松江·车墩,1-3年,中专/中技,,http://www.zhaopin.com/jobdetail/CC628403020J40638175903.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['数据统计', '生产跟单']",5500.0,66000.0,1-3年,中专,2.0,5K-10K,True
AI开发工程师（大语言模型方向）,2.5-3.5万,25000.0,35000.0,12,天津恩恩科技,500-999人,外商独资,IT服务,上海,静安·静安寺,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC170003510J40857486703.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,[],30000.0,360000.0,不限,本科,,30K-50K,True
生信研发员(J10978),1.1-2万,11000.0,20000.0,12,中科新生命,300-499人,其它,生物工程,上海,闵行·吴泾,3-5年,硕士,,http://www.zhaopin.com/jobdetail/CC153955310J40860059203.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['基因组学', '转录组学', '代谢组学', '蛋白质组学', '脂质组学', '表观组学', 'Python', 'R语言', 'linux']",15500.0,186000.0,3-5年,硕士,4.0,15K-20K,True
薪酬绩效经理(J16913),1.5-2万,15000.0,20000.0,12,泉盛餐饮(上海)有限公司,1000-9999人,外商独资,餐饮服务,上海,长宁·新泾,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC321298120J40916155102.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['薪酬体系', '绩效体系']",17500.0,210000.0,不限,本科,,15K-20K,True
中医药精油研发专员|精油配方专员|精油产品开发研究员,1-1.5万,10000.0,15000.0,12,颇黎芳香医药科技(上海)有限公司,20人以下,民营,日化,上海,闵行·浦江,经验不限,硕士,,http://www.zhaopin.com/jobdetail/CC170290420J40919622402.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['液相色谱仪', '气相色谱仪']",12500.0,150000.0,不限,硕士,,10K-15K,True
薪酬绩效主管/人事主管,8000-12000元,8000.0,12000.0,12,上海麦舍健康科技集团有限公司,100-299人,民营,专业技术服务,上海,普陀·长风新村,3-5年,大专,,http://www.zhaopin.com/jobdetail/CCL1269634080J40918322202.htm?refcode=4019&srccode=401903&preactionid=0260c203-eb6c-49c4-b7b6-0658a1b26720,"['薪酬福利', '绩效考核', '员工关系']",10000.0,120000.0,3-5年,大专,4.0,10K-15K,True
